Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X3, L_max, Y_sum; - 84.488 + 0.89*Smax + 0.363*H_2802 + 0.405*X + 0.471*X3 + 1.481*L_max + 0.076*Y_sum;Lars6;0.7596424045124291;0.650341000757737;73.33333333333333
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars7;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars8;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars9;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars10;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars11;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars12;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars13;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 91.374 + 0.914*Smax + 0.362*H_2802 + 0.412*X + 0.016*X1 + 0.454*X3 + 1.509*L_max + 0.197*Y_sum;Lars14;0.7596448644816758;0.6503381273357856;70.0
Smax, H_2802, X, X3, L_max; - 81.376 + 0.878*Smax + 0.364*H_2802 + 0.405*X + 0.479*X3 + 1.468*L_max;Lars5;0.7596482922207002;0.6503341234520712;73.33333333333333
Smax, X, X3, L_max;55.891 + 0.408*Smax + 0.491*X + 0.299*X3 + 0.791*L_max;Lars4;0.8707783114003139;0.49167584076789644;53.333333333333336
X, X3, L_max;135.298 + 0.557*X + 0.09*X3 + 0.272*L_max;Lars3;0.9813095342252103;0.19243595827885396;46.666666666666664
X, L_max;165.936 + 0.521*X + 0.06*L_max;Lars2;1.000275201586731;0;50.0
X;170.956 + 0.505*X;Lars1;1.0003361113544569;0;50.0
