Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars7;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars8;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars9;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars10;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars11;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars12;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars13;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max, Y_sum;43.829 + 0.76*Smax + 0.316*H_2802 + 0.339*X + 0.103*X1 + 0.099*X3 + 0.415*L_max + 0.333*Y_sum;Lars14;0.7153093548108433;0.6988079327827461;56.666666666666664
Smax, H_2802, X, X1, X3, L_max;96.609 + 0.616*Smax + 0.2*H_2802 + 0.326*X + 0.059*X1 + 0.121*X3 + 0.272*L_max;Lars6;0.7291926616193287;0.6843084554793395;53.333333333333336
Smax, H_2802, X, X3, L_max;127.939 + 0.536*Smax + 0.087*H_2802 + 0.301*X + 0.133*X3 + 0.185*L_max;Lars5;0.7439909454280614;0.6681896984547572;53.333333333333336
Smax, X, X3, L_max;147.287 + 0.485*Smax + 0.303*X + 0.139*X3 + 0.129*L_max;Lars4;0.7575723997280428;0.6527511464335353;50.0
Smax, X, X3;165.673 + 0.371*Smax + 0.314*X + 0.109*X3;Lars3;0.799234839999254;0.601018860379079;43.333333333333336
Smax, X;204.06 + 0.072*Smax + 0.311*X;Lars2;0.9649275908837571;0.2625161792180982;33.33333333333333
X;209.849 + 0.302*X;Lars1;1.0002585399269897;0;30.0
