Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars5;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars6;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars7;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars8;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars9;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars10;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars11;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars12;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars13;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, H_2802, X2, X3, Xs;29.993 + 1.908*S_2802 + 0.157*H_2802 + 1.228*X2 + 0.343*X3 + 0.412*Xs;Lars14;0.689228921518628;0.724543645160365;75.67567567567568
S_2802, X2, X3, Xs;136.066 + 1.656*S_2802 + 0.401*X2 + 0.141*X3 + 0.184*Xs;Lars4;0.7147232051620482;0.6994074206089672;75.67567567567568
S_2802, X3, Xs;181.356 + 1.563*S_2802 + 0.008*X3 + 0.06*Xs;Lars3;0.7377365556339295;0.6750887160080414;67.56756756756756
S_2802, Xs;183.746 + 1.552*S_2802 + 0.051*Xs;Lars2;0.739873611294325;0.6727458950527264;67.56756756756756
S_2802;190.34 + 1.507*S_2802;Lars1;0.7467402967387595;0.6651157261909459;64.86486486486487
